order_id,order_date,region,product,segment,channel,quantity,unit_price,revenue,discount_pct
ORD-007835,2023-01-07,East,Widget B,SMB,Retail,2,371.67,743.35,20
ORD-007836,2024-10-16,North,Gadget Y,Enterprise,Online,2,50.61,101.23,5
ORD-007837,2025-04-26,West,Widget A,SMB,Online,3,328.85,986.54,0
ORD-007838,2023-11-06,East,Gadget X,Enterprise,Online,5,427.1,2135.52,5
ORD-007839,2023-08-30,West,Widget A,SMB,Retail,4,140.56,562.24,0
ORD-007840,2025-03-12,South,Gadget X,SMB,Online,2,421.18,842.36,15
ORD-007841,2023-02-13,South,Widget C,Consumer,Retail,2,393.72,787.44,0
ORD-007842,2024-12-23,,Widget B,Enterprise,Retail,5,140.07,700.36,20
ORD-007843,2023-11-28,North,Widget A,Enterprise,Online,2,123.66,247.33,20
ORD-007844,2024-01-15,East,Gadget X,SMB,Partners,2,70.75,141.49,0
ORD-007845,2024-08-15,West,Widget A,Enterprise,Online,5,180.08,900.39,5
ORD-007846,2024-03-20,West,Gadget X,Enterprise,Retail,2,244.71,489.42,0
ORD-007847,2023-05-15,South,Widget A,SMB,Online,3,384.04,1152.12,0
ORD-007848,2024-04-10,East,Gadget X,Enterprise,Retail,2,397.64,795.29,5
ORD-007849,2025-06-13,East,Widget A,Consumer,Online,4,30.47,121.88,15
ORD-007850,2024-03-31,East,Gadget Y,SMB,Retail,5,392.79,1963.97,0
ORD-007851,2024-05-17,North,Widget B,SMB,Online,3,325.06,975.17,10
ORD-007852,2025-05-27,North,Gadget X,Consumer,Retail,4,291.41,1165.64,0
ORD-007853,2024-07-22,South,Gadget Y,Consumer,Retail,4,491.59,1966.37,20
ORD-007854,2023-11-25,East,Gadget X,SMB,Online,4,218.96,875.85,0
ORD-007855,2023-11-12,East,Widget C,Consumer,Retail,3,20.43,61.28,0
ORD-007856,2024-01-18,,Widget A,SMB,Retail,5,178.86,894.28,0
ORD-007857,2023-07-26,North,Gadget Y,Enterprise,Online,3,403.26,1209.79,0
ORD-007858,2023-11-01,North,Service Plan,SMB,Retail,5,306.44,1532.18,0
ORD-007859,2024-04-16,West,Gadget X,Enterprise,Online,5,148.71,743.55,0
ORD-007860,2024-02-09,East,Service Plan,SMB,Online,2,115.8,231.6,0
ORD-007861,2024-12-04,South,Widget B,Enterprise,Online,3,48.53,145.58,0
ORD-007862,2023-02-25,South,Widget A,SMB,Online,5,490.37,2451.87,15
ORD-007863,2024-03-24,South,Widget B,SMB,Online,6,497.37,2984.22,15
ORD-007864,2025-06-18,West,Gadget X,Enterprise,Partners,1,149.53,149.53,10
ORD-007865,2023-02-05,East,Widget A,SMB,Retail,3,57.85,173.55,5
ORD-007866,2024-12-21,South,Service Plan,SMB,Retail,3,412.36,1237.07,0
ORD-007867,2025-02-20,East,Widget A,SMB,Retail,2,146.84,293.68,15
ORD-007868,2025-01-26,South,Widget A,SMB,Online,5,317.1,1585.48,5
ORD-007869,2025-04-06,East,Widget A,SMB,Online,4,25.59,102.38,5
ORD-007870,2025-01-12,West,Widget A,Consumer,Partners,2,172.56,345.12,10
ORD-007871,2024-01-07,,Widget A,Enterprise,Online,2,49.89,99.79,0
ORD-007872,2023-07-16,South,Widget C,Enterprise,Partners,1,11.18,11.18,5
ORD-007873,2024-07-20,East,Widget B,Enterprise,Partners,3,387.58,1162.75,5
ORD-007874,2025-01-02,West,Widget B,Consumer,Online,4,69.59,278.37,0
ORD-007875,2024-12-29,South,Widget C,Enterprise,Retail,5,7.7,38.5,0
ORD-007876,2023-12-08,South,Service Plan,SMB,Partners,2,436.77,873.55,0
ORD-007877,2025-04-17,East,Widget A,Enterprise,Online,3,8.87,26.6,5
ORD-007878,2023-08-22,North,Widget B,Enterprise,Partners,3,156.41,469.23,0
ORD-007879,2025-05-07,North,Gadget X,SMB,Retail,4,202.85,811.4,0
ORD-007880,2024-11-24,West,Service Plan,SMB,Partners,3,467.6,1402.81,0
ORD-007881,2025-02-14,West,Gadget X,Enterprise,Online,1,485.76,485.76,0
ORD-007882,2025-05-20,West,Gadget X,Enterprise,Retail,6,474.58,2847.47,0
ORD-007883,2025-05-24,West,Widget A,Enterprise,Online,4,403.41,1613.62,5
ORD-007884,2024-09-12,East,Service Plan,Consumer,Online,3,364.29,1092.88,0
ORD-007885,2023-07-04,South,Widget B,Consumer,Retail,4,496.47,1985.88,5
ORD-007886,2024-07-29,West,Gadget X,Enterprise,Online,2,191.22,382.44,0
ORD-007887,2023-02-19,South,Gadget Y,Enterprise,Online,8,47.76,382.09,0
ORD-007888,2023-06-17,South,Widget A,Enterprise,Retail,3,197.0,591.0,0
ORD-007889,2025-01-01,West,Widget A,SMB,Online,3,9.09,27.28,0
ORD-007890,2025-04-27,,Gadget X,SMB,Retail,3,175.41,526.24,0
ORD-007891,2024-06-25,East,Widget B,Enterprise,Retail,4,208.89,835.56,0
ORD-007892,2025-05-24,West,Gadget X,SMB,Retail,5,156.08,780.42,20
ORD-007893,2024-07-06,South,Widget A,Consumer,Retail,3,301.94,905.81,0
ORD-007894,2023-10-28,North,Widget B,Enterprise,Online,4,249.9,999.6,0
ORD-007895,2023-06-24,South,Widget A,Consumer,Partners,3,320.84,962.51,5
ORD-007896,2024-06-29,North,Widget A,SMB,Online,2,195.58,391.16,0
ORD-007897,2023-01-25,North,Widget A,Consumer,Partners,1,417.73,417.73,0
ORD-007898,2024-07-16,West,Widget C,SMB,Partners,1,211.58,211.58,0
ORD-007899,2023-05-29,North,Gadget X,SMB,Retail,2,22.31,44.63,0
ORD-007900,2024-08-20,South,Service Plan,Consumer,Retail,1,108.18,108.18,0
ORD-007901,2024-12-30,South,Gadget Y,SMB,Online,2,266.71,533.42,20
ORD-007902,2023-03-30,West,Service Plan,Enterprise,Online,3,338.52,1015.56,0
ORD-007903,2023-03-05,North,Widget C,Enterprise,Retail,3,318.21,954.62,0
ORD-007904,2024-08-27,South,Service Plan,SMB,Partners,3,226.39,679.17,5
ORD-007905,2023-05-01,South,Gadget X,SMB,Online,3,440.56,1321.67,10
ORD-007906,2025-02-04,North,Widget B,SMB,Partners,4,127.08,,0
ORD-007907,2023-06-17,South,Gadget Y,SMB,Retail,2,208.14,416.28,10
ORD-007908,2025-02-07,,Widget B,SMB,Online,2,120.85,241.7,0
ORD-007909,2024-01-19,West,Widget A,Consumer,Partners,4,386.11,1544.42,0
ORD-007910,2023-03-18,West,Widget A,SMB,Retail,2,330.54,661.07,0
ORD-007911,2023-11-01,East,Widget B,Consumer,Online,4,214.71,858.83,15
ORD-007912,2025-01-22,North,Service Plan,Consumer,Retail,4,138.33,553.31,0
ORD-007913,2023-09-01,South,Widget A,SMB,Online,3,354.21,1062.64,0
ORD-007914,2023-11-14,North,Widget B,Enterprise,Partners,2,476.5,953.01,5
ORD-007915,2024-01-07,South,Widget C,Consumer,Online,2,439.59,879.19,5
ORD-007916,2023-09-15,East,Widget A,SMB,Partners,4,145.12,580.48,5
ORD-007917,2023-08-13,South,Widget C,Consumer,Online,2,70.06,140.13,10
ORD-007918,2023-12-25,West,Widget C,SMB,Online,3,11.78,35.34,5
ORD-007919,2023-01-22,North,Gadget X,Consumer,Retail,4,172.67,690.66,15
ORD-007920,2024-11-27,South,Widget A,Enterprise,Online,1,453.82,453.82,0
ORD-007921,2023-01-11,North,Gadget X,SMB,Online,2,460.45,920.89,5
ORD-007922,2023-01-30,South,Widget A,Consumer,Retail,2,441.9,883.8,0
ORD-007923,2024-11-15,West,Gadget X,Enterprise,Retail,2,83.89,167.79,5
ORD-007924,2024-06-14,South,Gadget Y,Consumer,Online,3,161.93,485.79,5
ORD-007925,2023-04-08,South,Widget A,SMB,Retail,2,57.62,115.23,10
ORD-007926,2025-04-20,North,Widget B,Consumer,Retail,2,463.16,926.32,5
ORD-007927,2024-05-26,North,Widget C,Enterprise,Partners,1,350.16,350.16,10
ORD-007928,2023-05-23,,Widget C,Enterprise,Partners,1,288.11,288.11,0
ORD-007929,2024-02-08,West,Service Plan,SMB,Retail,3,337.66,1012.98,5
ORD-007930,2023-10-09,South,Widget A,SMB,Retail,6,58.09,348.52,0
ORD-007931,2023-01-13,North,Widget A,SMB,Retail,3,44.66,133.99,5
ORD-007932,2025-02-19,East,Widget C,Enterprise,Retail,5,341.26,1706.28,10
ORD-007933,2023-01-31,East,Widget B,SMB,Online,2,70.79,141.58,15
ORD-007934,2024-01-28,West,Widget C,Consumer,Partners,4,138.21,552.85,0
ORD-007935,2023-06-29,North,Service Plan,SMB,Online,3,223.72,671.16,5
ORD-007936,2025-02-11,North,Widget B,Consumer,Retail,1,342.47,342.47,0
ORD-007937,2024-05-17,West,Gadget X,SMB,Online,3,349.73,1049.19,0
ORD-007938,2023-08-20,South,Widget A,SMB,Online,4,123.56,494.24,0
ORD-007939,2023-12-01,West,Gadget Y,Enterprise,Online,3,433.74,1301.22,0
ORD-007940,2025-02-23,East,Gadget X,Consumer,Online,4,229.49,917.94,10
ORD-007941,2024-11-02,West,Widget A,Enterprise,Retail,3,205.49,616.48,5
ORD-007942,2025-02-27,East,Widget B,Enterprise,Online,4,122.68,490.71,5
ORD-007943,2023-10-30,West,Service Plan,Enterprise,Partners,3,169.12,507.35,10
ORD-007944,2025-01-30,East,Gadget Y,SMB,Online,3,264.39,793.18,5
ORD-007945,2024-03-16,South,Widget C,Consumer,Retail,3,109.7,329.1,0
ORD-007946,2023-03-20,,Widget A,SMB,Online,3,312.78,938.35,5
ORD-007947,2023-11-02,East,Widget B,SMB,Online,3,218.72,656.15,0
ORD-007948,2025-05-11,West,Widget A,Enterprise,Online,3,339.17,1017.52,10
ORD-007949,2024-10-01,West,Widget B,SMB,Online,4,488.94,1955.78,0
ORD-007950,2025-03-09,East,Widget C,Consumer,Retail,4,428.42,1713.69,0
ORD-007951,2023-05-08,South,Widget B,SMB,Retail,4,314.99,1259.98,0
ORD-007952,2024-01-05,West,Widget C,Enterprise,Partners,3,491.95,1475.86,10
ORD-007953,2024-11-20,South,Gadget Y,Enterprise,Retail,1,57.68,57.68,0
ORD-007954,2024-04-10,South,Widget C,Enterprise,Partners,4,47.85,191.41,0
ORD-007955,2023-02-02,South,Widget C,Consumer,Retail,2,340.2,680.39,10
ORD-007956,2024-08-24,West,Widget A,Consumer,Online,2,297.75,595.49,0
ORD-007957,2024-11-14,West,Widget C,Enterprise,Partners,3,130.79,392.37,10
ORD-007958,2023-08-21,East,Widget A,Consumer,Online,3,464.26,1392.79,0
ORD-007959,2023-08-18,East,Gadget X,Consumer,Online,1,120.41,120.41,10
ORD-007960,2023-06-08,West,Widget A,Enterprise,Online,6,351.88,2111.3,5
ORD-007961,2024-11-20,South,Widget B,Consumer,Partners,5,304.28,1521.4,0
ORD-007962,2023-08-07,West,Widget B,SMB,Online,3,44.72,134.16,5
ORD-007963,2023-11-24,South,Widget A,Enterprise,Online,2,375.83,751.65,10
ORD-007964,2023-06-18,North,Gadget X,SMB,Online,4,361.2,1444.78,10
ORD-007965,2023-08-30,North,Widget A,Consumer,Partners,5,114.69,573.44,10
ORD-007966,2023-08-24,West,Widget B,SMB,Retail,1,103.83,103.83,15
ORD-007967,2023-05-19,North,Gadget X,Enterprise,Retail,3,247.7,743.11,20
ORD-007968,2023-02-17,West,Widget A,SMB,Online,4,161.32,645.26,10
ORD-007969,2023-08-12,West,Widget C,Enterprise,Online,1,324.09,324.09,5
ORD-007970,2023-04-25,South,Service Plan,Enterprise,Partners,4,15.99,63.95,15
ORD-007971,2023-11-26,West,Gadget X,Enterprise,Online,1,44.96,44.96,0
ORD-007972,2023-11-30,South,Widget A,Enterprise,Retail,2,46.87,93.75,5
ORD-007973,2024-03-26,West,Widget A,Enterprise,Online,4,141.15,564.62,0
ORD-007974,2024-05-13,South,Gadget X,SMB,Online,3,289.49,868.47,5
ORD-007975,2025-04-07,East,Widget B,Consumer,Online,4,492.23,1968.91,0
ORD-007976,2024-08-11,South,Widget A,Enterprise,Retail,3,71.2,213.61,0
ORD-007977,2024-12-26,West,Widget C,SMB,Retail,1,384.09,384.09,5
ORD-007978,2023-01-19,East,Gadget X,Consumer,Partners,2,66.42,132.83,5
ORD-007979,2024-02-21,East,Gadget Y,Enterprise,Online,5,396.98,1984.92,10
ORD-007980,2024-10-14,East,Widget C,SMB,Online,3,87.66,262.98,5
ORD-007981,2023-03-02,South,Gadget X,SMB,Retail,1,58.91,58.91,0
ORD-007982,2024-04-02,East,Gadget Y,Consumer,Online,3,40.4,121.21,10
ORD-007983,2023-11-11,West,Gadget Y,Consumer,Online,2,292.2,584.4,20
ORD-007984,2024-03-09,West,Gadget X,Enterprise,Partners,3,197.9,,0
ORD-007985,2024-05-23,West,Widget A,SMB,Partners,3,122.08,366.24,5
ORD-007986,2023-07-21,North,Widget C,Enterprise,Partners,4,395.74,1582.96,15
ORD-007987,2023-11-30,South,Widget B,Consumer,Partners,2,207.55,415.1,15
ORD-007988,2023-01-13,South,Gadget Y,Consumer,Retail,6,179.84,1079.03,0
ORD-007989,2023-06-21,South,Widget A,Consumer,Online,3,294.03,882.09,0
ORD-007990,2025-05-19,West,Gadget Y,Enterprise,Online,3,435.56,1306.69,5
ORD-007991,2024-05-12,North,Widget C,Enterprise,Online,2,108.9,217.8,10
ORD-007992,2024-02-11,North,Gadget Y,SMB,Online,2,349.18,698.36,0
ORD-007993,2023-06-09,West,Service Plan,Enterprise,Retail,4,254.59,1018.36,0
ORD-007994,2024-10-17,East,Service Plan,SMB,Online,3,233.62,700.87,0
ORD-007995,2025-03-06,West,Gadget X,SMB,Retail,2,441.03,882.05,10
ORD-007996,2023-03-27,East,Gadget Y,SMB,Online,4,266.02,1064.09,0
ORD-007997,2024-05-06,,Widget A,SMB,Online,3,128.83,386.49,0
ORD-007998,2024-06-18,West,Widget C,Enterprise,Online,5,23.01,115.06,10
ORD-007999,2024-10-30,South,Service Plan,Enterprise,Retail,3,344.74,1034.21,0
ORD-008000,2023-06-26,West,Gadget X,Consumer,Online,3,139.38,418.15,0
ORD-008001,2025-03-02,North,Widget A,Enterprise,Partners,4,290.23,1160.9,10
ORD-008002,2024-05-19,East,Widget A,SMB,Partners,2,185.52,371.04,5
ORD-008003,2025-01-31,North,Widget A,Enterprise,Online,4,134.93,539.7,20
ORD-008004,2024-01-15,East,Service Plan,SMB,Online,4,67.36,269.42,5
ORD-008005,2025-04-06,North,Service Plan,Consumer,Retail,6,199.37,1196.24,0
ORD-008006,2023-06-25,South,Gadget X,SMB,Partners,4,323.31,1293.22,0
ORD-008007,2023-01-06,West,Widget A,Enterprise,Partners,3,493.84,1481.51,0
ORD-008008,2024-01-09,East,Widget A,SMB,Online,1,248.75,248.75,5
ORD-008009,2024-06-24,East,Widget A,Enterprise,Online,1,450.07,450.07,0
ORD-008010,2023-05-23,South,Widget C,Consumer,Retail,4,186.9,747.61,5
ORD-008011,2023-02-09,North,Widget B,SMB,Online,2,371.11,742.23,5
ORD-008012,2024-10-01,,Service Plan,SMB,Online,4,164.36,657.46,5
ORD-008013,2024-03-18,South,Widget A,Consumer,Online,3,197.44,592.32,0
ORD-008014,2023-03-31,North,Gadget X,Consumer,Retail,3,317.72,953.17,5
ORD-008015,2025-05-18,West,Widget C,Consumer,Partners,1,314.93,314.93,5
ORD-008016,2024-03-27,West,Widget C,SMB,Online,1,408.56,408.56,15
ORD-008017,2023-10-26,North,Gadget X,Consumer,Partners,1,231.09,231.09,0
ORD-008018,2025-04-21,West,Widget A,Consumer,Online,2,76.7,153.41,15
ORD-008019,2023-10-24,South,Service Plan,Consumer,Retail,4,281.15,1124.62,5
ORD-008020,2024-07-26,North,Widget B,SMB,Online,2,167.32,334.64,0
ORD-008021,2025-01-11,East,Widget A,Enterprise,Retail,5,246.35,1231.76,0
ORD-008022,2024-09-06,North,Gadget X,SMB,Retail,1,235.52,235.52,0
ORD-008023,2023-02-10,East,Widget B,SMB,Online,4,353.82,1415.29,0
ORD-008024,2025-01-03,North,Gadget X,SMB,Online,4,27.03,108.14,0
ORD-008025,2024-07-20,West,Gadget X,Consumer,Retail,3,204.86,614.59,15
ORD-008026,2024-05-21,North,Widget A,Enterprise,Online,2,175.05,350.1,15
ORD-008027,2024-12-29,North,Widget B,SMB,Online,3,358.33,1075.0,10
ORD-008028,2024-11-11,South,Gadget X,Enterprise,Partners,2,474.7,949.41,15
ORD-008029,2024-03-15,West,Service Plan,Consumer,Online,3,308.43,925.3,10
ORD-008030,2023-11-03,North,Widget C,Enterprise,Retail,4,238.3,953.22,5
ORD-008031,2024-06-24,North,Gadget Y,SMB,Retail,4,393.43,1573.72,0
ORD-008032,2023-12-19,North,Gadget Y,Enterprise,Online,1,498.39,498.39,0
ORD-008033,2023-08-05,West,Gadget X,Consumer,Retail,4,487.81,1951.24,20
ORD-008034,2024-08-20,East,Widget A,Consumer,Partners,6,70.8,424.77,5
ORD-008035,2023-08-12,South,Service Plan,Consumer,Partners,3,7.03,21.08,10
ORD-008036,2024-04-07,East,Widget B,SMB,Online,3,286.09,858.27,10
ORD-008037,2023-08-30,North,Widget A,Consumer,Retail,3,223.63,670.88,15
ORD-008038,2024-05-16,East,Gadget Y,Enterprise,Partners,1,254.14,254.14,5
ORD-008039,2023-07-24,South,Gadget Y,Enterprise,Online,2,375.33,750.65,0
ORD-008040,2023-08-17,South,Widget B,Consumer,Retail,3,50.16,150.47,0
ORD-008041,2023-04-08,South,Widget C,Consumer,Online,3,71.76,215.28,0
ORD-008042,2025-03-17,East,Gadget Y,Enterprise,Online,4,355.59,1422.36,10
ORD-008043,2024-10-17,South,Widget A,SMB,Online,7,491.6,3441.22,0
ORD-008044,2023-06-07,West,Widget C,Enterprise,Online,2,334.9,669.81,5
ORD-008045,2023-01-26,North,Gadget X,Enterprise,Online,2,32.15,64.3,0
ORD-008046,2023-11-04,East,Widget A,SMB,Retail,4,93.29,373.15,0
ORD-008047,2023-11-10,North,Widget C,Enterprise,Retail,4,490.62,1962.47,0
ORD-008048,2025-03-05,South,Widget B,Consumer,Retail,2,492.65,985.3,0
ORD-008049,2025-04-07,North,Gadget Y,SMB,Retail,2,22.07,44.13,15
ORD-008050,2023-04-04,South,Widget A,SMB,Online,3,18.46,55.39,0
ORD-008051,2023-10-04,North,Widget A,SMB,Online,1,182.61,182.61,0
ORD-008052,2025-01-20,West,Gadget X,Consumer,Online,2,314.0,627.99,0
ORD-008053,2025-04-12,East,Service Plan,Enterprise,Retail,2,428.5,857.0,0
ORD-008054,2025-03-18,South,Widget C,Enterprise,Online,4,158.33,633.34,0
ORD-008055,2024-06-10,North,Widget B,SMB,Partners,2,480.33,960.65,5
ORD-008056,2023-03-16,West,Widget A,SMB,Retail,2,333.75,667.5,5
ORD-008057,2023-04-27,West,Widget A,Enterprise,Online,4,84.8,339.19,0
ORD-008058,2024-02-16,West,Gadget X,Consumer,Retail,1,246.24,246.24,5
ORD-008059,2025-06-08,East,Widget A,Consumer,Retail,3,250.41,751.22,0
ORD-008060,2025-06-13,South,Widget C,Consumer,Partners,1,88.78,88.78,10
ORD-008061,2024-04-03,East,Widget C,Enterprise,Online,4,91.01,364.04,0
ORD-008062,2025-01-14,North,Widget A,SMB,Online,1,460.48,460.48,5
ORD-008063,2023-08-27,North,Widget B,Enterprise,Partners,2,39.4,78.8,0
ORD-008064,2023-02-25,East,Gadget X,SMB,Online,3,186.69,560.07,10
ORD-008065,2025-01-18,East,Widget B,SMB,Partners,4,156.9,627.61,5
ORD-008066,2024-06-03,South,Widget C,Enterprise,Partners,3,362.99,1088.96,10
ORD-008067,2024-11-24,East,Widget B,SMB,Retail,5,84.02,420.09,5
ORD-008068,2023-08-19,North,Service Plan,Enterprise,Partners,4,30.71,122.85,0
ORD-008069,2024-12-15,South,Widget A,Enterprise,Retail,2,178.4,356.79,0
ORD-008070,2025-02-14,East,Widget C,SMB,Partners,4,188.42,753.69,0
ORD-008071,2023-08-17,West,Widget B,Enterprise,Online,5,240.09,1200.47,5
ORD-008072,2025-04-03,North,Widget C,Enterprise,Online,4,333.42,1333.67,0
ORD-008073,2023-05-16,West,Widget A,Consumer,Online,3,370.85,1112.54,10
ORD-008074,2024-01-17,,Gadget X,SMB,Partners,3,187.79,563.38,10
ORD-008075,2024-12-25,South,Widget A,Consumer,Online,4,320.51,1282.03,0
ORD-008076,2023-06-25,South,Gadget X,SMB,Online,2,246.19,492.38,0
ORD-008077,2024-01-13,East,Service Plan,SMB,Retail,3,10.12,30.35,10
ORD-008078,2024-08-20,North,Widget B,SMB,Online,2,441.49,882.97,10
ORD-008079,2024-01-17,North,Service Plan,Enterprise,Online,5,288.62,1443.11,15
ORD-008080,2024-02-03,East,Widget C,SMB,Online,5,221.02,1105.09,5
ORD-008081,2024-05-27,South,Widget B,Enterprise,Online,3,223.9,671.69,0
ORD-008082,2024-01-07,East,Service Plan,SMB,Retail,1,233.18,233.18,0
ORD-008083,2025-01-26,East,Widget C,Consumer,Online,3,282.31,846.93,15
ORD-008084,2023-03-14,South,Gadget X,Consumer,Partners,2,132.4,264.81,10
ORD-008085,2024-01-06,South,Gadget X,Enterprise,Retail,3,316.87,950.61,5
ORD-008086,2023-10-13,East,Widget A,SMB,Online,3,375.54,1126.62,5
ORD-008087,2023-10-07,South,Widget C,SMB,Online,4,165.34,661.34,0
ORD-008088,2025-04-08,East,Gadget X,Consumer,Retail,2,130.77,261.53,5
ORD-008089,2023-07-08,,Widget B,Enterprise,Partners,3,303.32,909.97,0
ORD-008090,2024-02-10,South,Widget A,Enterprise,Online,4,425.08,1700.31,0
ORD-008091,2025-06-17,East,Widget A,Enterprise,Online,1,179.73,179.73,5
ORD-008092,2023-10-12,North,Gadget Y,Consumer,Retail,5,489.95,2449.76,0
ORD-008093,2024-04-11,West,Widget B,Enterprise,Retail,2,290.01,580.03,5
ORD-008094,2025-03-10,South,Widget A,Enterprise,Online,1,144.03,144.03,10
ORD-008095,2025-03-08,East,Gadget X,SMB,Online,1,163.28,163.28,0
ORD-008096,2024-10-08,South,Gadget Y,Enterprise,Retail,2,255.99,511.97,5
ORD-008097,2023-09-21,East,Gadget Y,SMB,Online,4,204.41,817.65,10
ORD-008098,2024-10-26,East,Service Plan,SMB,Online,4,281.61,1126.45,0
ORD-008099,2023-05-20,South,Widget B,SMB,Retail,5,19.06,95.3,15
ORD-008100,2023-06-16,East,Gadget X,Consumer,Retail,2,440.33,880.66,10
ORD-008101,2024-09-20,South,Widget A,SMB,Retail,3,412.22,1236.65,5
ORD-008102,2023-12-06,East,Widget B,Enterprise,Online,3,305.43,916.28,0
ORD-008103,2024-01-21,South,Widget A,SMB,Online,2,173.07,346.15,0
ORD-008104,2023-02-03,West,Widget B,Enterprise,Online,3,490.3,1470.9,10
ORD-008105,2023-12-03,East,Gadget X,SMB,Partners,1,436.76,436.76,15
ORD-008106,2025-01-29,South,Widget A,Consumer,Online,3,323.08,969.24,5
ORD-008107,2025-05-04,West,Service Plan,Enterprise,Partners,3,247.32,741.97,5
ORD-008108,2024-12-09,East,Widget C,Enterprise,Online,4,157.04,628.16,5
ORD-008109,2024-01-30,West,Service Plan,Enterprise,Retail,3,89.6,268.81,0
ORD-008110,2025-05-08,South,Widget B,Enterprise,Partners,2,142.68,285.37,15
ORD-008111,2023-10-25,North,Gadget X,Enterprise,Partners,2,17.55,35.1,15
ORD-008112,2024-11-25,,Widget A,SMB,Retail,3,474.23,1422.7,15
ORD-008113,2024-03-28,West,Gadget X,Enterprise,Retail,2,377.35,754.71,0
ORD-008114,2023-01-28,North,Widget A,Enterprise,Online,6,173.4,1040.4,0
ORD-008115,2023-09-21,North,Widget A,Enterprise,Online,2,211.0,422.01,0
ORD-008116,2024-04-08,East,Widget B,Enterprise,Partners,3,412.54,1237.61,5
ORD-008117,2023-10-31,East,Gadget Y,Enterprise,Partners,3,86.74,260.22,0
ORD-008118,2025-05-20,South,Widget A,SMB,Partners,5,276.05,1380.24,0
ORD-008119,2024-07-28,North,Service Plan,Consumer,Partners,1,66.94,66.94,15
ORD-008120,2023-11-04,West,Widget B,Enterprise,Retail,1,244.33,244.33,0
ORD-008121,2023-10-30,North,Widget A,SMB,Online,2,170.46,340.92,0
ORD-008122,2023-08-07,North,Gadget Y,SMB,Retail,3,346.5,1039.51,0
ORD-008123,2023-04-26,North,Gadget X,Enterprise,Online,3,129.44,388.32,5
ORD-008124,2023-12-08,West,Service Plan,Enterprise,Partners,2,376.74,753.49,5
ORD-008125,2023-02-28,West,Widget B,Enterprise,Online,1,112.33,112.33,5
ORD-008126,2025-03-19,South,Widget B,SMB,Online,4,326.79,1307.17,0
ORD-008127,2024-07-16,West,Widget C,Enterprise,Online,3,363.9,1091.69,0
ORD-008128,2024-08-13,North,Widget B,Consumer,Online,3,361.16,1083.48,0
ORD-008129,2024-11-10,North,Widget C,Enterprise,Online,4,9.91,39.62,0
ORD-008130,2023-03-17,South,Widget C,Enterprise,Online,5,322.85,1614.27,0
ORD-008131,2023-01-05,East,Widget A,Enterprise,Retail,3,85.19,255.57,0
ORD-008132,2024-03-02,West,Gadget X,Enterprise,Retail,2,163.92,327.83,5
ORD-008133,2025-01-06,South,Widget A,Enterprise,Retail,2,290.55,581.1,0
ORD-008134,2024-07-08,,Widget A,Enterprise,Online,3,221.38,664.14,0
ORD-008135,2024-04-22,,Gadget X,Consumer,Partners,2,435.86,871.73,5
ORD-008136,2024-08-13,South,Service Plan,Enterprise,Retail,3,43.46,130.37,0
ORD-008137,2024-02-14,South,Widget A,Consumer,Online,2,177.06,354.13,10
ORD-008138,2023-06-06,,Widget B,Consumer,Partners,6,235.69,1414.11,5
ORD-008139,2023-04-24,North,Gadget X,SMB,Retail,3,157.59,472.78,5
ORD-008140,2023-03-12,West,Widget C,SMB,Online,3,462.99,1388.97,10
ORD-008141,2024-04-12,East,Widget B,SMB,Online,4,158.75,635.0,0
ORD-008142,2024-01-21,East,Widget C,Enterprise,Partners,2,465.64,931.29,10
ORD-008143,2024-11-30,South,Gadget Y,SMB,Online,2,154.64,309.28,0
ORD-008144,2024-03-17,South,Gadget X,SMB,Online,2,150.07,300.13,0
ORD-008145,2024-03-03,North,Service Plan,Enterprise,Retail,4,469.51,1878.05,0
ORD-008146,2024-02-26,South,Gadget X,Consumer,Online,6,463.87,2783.21,0
ORD-008147,2024-03-01,East,Service Plan,Consumer,Retail,5,192.79,963.94,0
ORD-008148,2024-04-11,South,Widget B,Enterprise,Partners,4,115.48,461.91,5
ORD-008149,2024-06-01,North,Service Plan,Consumer,Online,4,191.25,765.01,5
ORD-008150,2024-11-05,South,Widget C,Consumer,Online,1,208.65,208.65,0
ORD-008151,2024-03-10,South,Widget C,Enterprise,Online,4,451.27,1805.07,0
ORD-008152,2024-12-30,North,Widget B,SMB,Partners,6,250.42,1502.51,0
ORD-008153,2023-03-20,North,Gadget Y,Enterprise,Online,1,180.42,180.42,0
ORD-008154,2024-05-10,West,Widget B,SMB,Partners,4,296.49,1185.96,0
ORD-008155,2025-01-09,West,Widget A,Enterprise,Online,3,360.03,1080.09,5
ORD-008156,2024-04-14,North,Service Plan,Consumer,Online,4,54.05,216.19,0
ORD-008157,2023-11-23,West,Service Plan,SMB,Online,1,427.76,427.76,20
ORD-008158,2023-06-21,East,Widget C,Consumer,Online,4,91.08,364.34,0
ORD-008159,2024-07-03,North,Gadget X,Consumer,Online,4,248.73,994.94,0
ORD-008160,2025-02-07,South,Widget A,Consumer,Retail,1,467.77,467.77,0
ORD-008161,2025-01-21,East,Service Plan,Consumer,Partners,2,69.79,139.58,15
ORD-008162,2024-12-09,West,Service Plan,Enterprise,Partners,4,291.15,1164.59,5
ORD-008163,2024-12-22,West,Widget B,Enterprise,Retail,2,477.31,954.62,0
ORD-008164,2024-12-21,South,Service Plan,Enterprise,Online,5,197.18,985.91,5
